ruta,bytes_antes,bytes_despues,bytes_ahorrados,dimensiones_antes,dimensiones_despues,calidad,estado
assets/productos/STYLE/ropa_deportiva_hombre/conjunto_deportivo_hombre_sin_mangas_short/conjunto_deportivo_hombre_sin_mangas_short_4.webp,389594,104720,284874,1050x1400,750x1000,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/conjunto_deportivo_hombre_sin_mangas_short/conjunto_deportivo_hombre_sin_mangas_short_5.webp,233324,51802,181522,1050x1400,750x1000,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/conjunto_deportivo_hombre_sin_mangas_short/conjunto_deportivo_hombre_sin_mangas_short_6.webp,345374,82648,262726,1050x1400,750x1000,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/conjunto_deportivo_hombre_sin_mangas_short/conjunto_deportivo_hombre_sin_mangas_short_7.webp,413762,111276,302486,1050x1400,750x1000,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/conjunto_deportivo_hombre_sin_mangas_short/conjunto_deportivo_hombre_sin_mangas_short_8.webp,395818,109514,286304,1050x1400,750x1000,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/licra_corta_hombre_nacional/licra_corta_hombre_nacional_0.webp,331502,22236,309266,472x753,472x753,80,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/licra_corta_hombre_nacional/licra_corta_hombre_nacional_1.webp,317863,21102,296761,406x692,406x692,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_con_licra_interna/pantaloneta_importada_hombre_con_licra_interna_0.webp,10200,9622,578,389x500,389x500,80,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_con_licra_interna/pantaloneta_importada_hombre_con_licra_interna_1.webp,33051,9410,23641,400x499,400x499,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_con_licra_interna/pantaloneta_importada_hombre_con_licra_interna_2.webp,38206,18458,19748,345x400,345x400,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_con_licra_interna/pantaloneta_importada_hombre_con_licra_interna_3.webp,237048,12532,224516,363x682,363x682,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_sin_licra_interna/pantaloneta_importada_hombre_sin_licra_interna_0.webp,234202,14686,219516,362x675,362x675,80,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_sin_licra_interna/pantaloneta_importada_hombre_sin_licra_interna_1.webp,265758,13206,252552,426x687,426x687,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_sin_licra_interna/pantaloneta_importada_hombre_sin_licra_interna_2.webp,237048,12532,224516,363x682,363x682,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/pantaloneta_importada_hombre_sin_licra_interna/pantaloneta_importada_hombre_sin_licra_interna_3.webp,251073,13304,237769,388x686,388x686,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/sudadera_nacional_hombre_antifluido/sudadera_nacional_hombre_antifluido_0.webp,361776,23122,338654,442x653,442x653,80,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/sudadera_nacional_hombre_antifluido/sudadera_nacional_hombre_antifluido_1.webp,373293,20926,352367,491x663,491x663,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/sudadera_nacional_hombre_antifluido/sudadera_nacional_hombre_antifluido_2.webp,354343,21072,333271,457x627,457x627,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/sudadera_nacional_hombre_antifluido/sudadera_nacional_hombre_antifluido_3.webp,413149,26898,386251,492x610,492x610,76,optimizada
assets/productos/STYLE/ropa_deportiva_hombre/sudadera_nacional_hombre_antifluido/sudadera_nacional_hombre_antifluido_4.webp,382537,21684,360853,472x645,472x645,76,optimizada
assets/productos/STYLE/ropa_deportiva_nino/calentador_nino/calentador_nino_0.webp,344185,23948,320237,453x590,453x590,80,optimizada
assets/productos/STYLE/ropa_deportiva_nino/calentador_nino/calentador_nino_1.webp,386423,25328,361095,461x602,461x602,76,optimizada
assets/productos/STYLE/ropa_deportiva_nino/calentador_nino/calentador_nino_2.webp,391830,23126,368704,465x635,465x635,76,optimizada
assets/productos/STYLE/ropa_deportiva_nino/calentador_nino/calentador_nino_3.webp,365007,23970,341037,428x598,428x598,76,optimizada
assets/productos/STYLE/short_malla_push_up_suplex_top/short_malla_push_up_suplex_top_0.webp,25278,13774,11504,379x439,379x439,80,optimizada
assets/productos/STYLE/short_nylon_unicolor_top/short_nylon_unicolor_top_0.webp,39116,22262,16854,337x417,337x417,80,optimizada
assets/productos/STYLE/short_suplex_unicolor_top/short_suplex_unicolor_top_0.webp,35238,19530,15708,368x408,368x408,80,optimizada
assets/productos/STYLE/sudadera_bota_recta_burda_chaqueta/sudadera_bota_recta_burda_chaqueta_0.webp,26368,13562,12806,361x397,361x397,80,optimizada
assets/productos/STYLE/sudadera_nacional_hombre_antifluido/sudadera_nacional_hombre_antifluido_0.webp,17718,8334,9384,344x386,344x386,80,optimizada
assets/productos/STYLE/top_coco/top_coco_0.webp,23456,13320,10136,368x310,368x310,80,optimizada
assets/productos/STYLE/top_esqueleto/top_esqueleto_0.webp,20484,11438,9046,368x310,368x310,80,optimizada
assets/productos/STYLE/top_manga_larga/top_manga_larga_0.webp,27820,15414,12406,336x310,336x310,80,optimizada
assets/productos/STYLE/top_martina/top_martina_0.webp,18686,9860,8826,336x310,336x310,80,optimizada
assets/productos/STYLE/vestido_karla_suplex/vestido_karla_suplex_0.webp,31820,16510,15310,366x449,366x449,80,optimizada
assets/productos/STYLE/vestido_lola_suplex/vestido_lola_suplex_0.webp,25480,13630,11850,362x431,362x431,80,optimizada
assets/productos/STYLE/vestido_manga_corta_prenses_suplex/vestido_manga_corta_prenses_suplex_0.webp,28034,15902,12132,352x418,352x418,80,optimizada
assets/productos/STYLE/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_0.webp,34812,18496,16316,351x415,351x415,80,optimizada
assets/productos/STYLE/vestidos/vestido_karla_suplex/vestido_karla_suplex_0.webp,31820,16510,15310,366x449,366x449,80,optimizada
assets/productos/STYLE/vestidos/vestido_lola_suplex/vestido_lola_suplex_0.webp,259781,15386,244395,400x545,400x545,80,optimizada
assets/productos/STYLE/vestidos/vestido_lola_suplex/vestido_lola_suplex_1.webp,302225,16604,285621,471x562,471x562,76,optimizada
assets/productos/STYLE/vestidos/vestido_lola_suplex/vestido_lola_suplex_2.webp,276005,12506,263499,461x570,461x570,76,optimizada
assets/productos/STYLE/vestidos/vestido_lola_suplex/vestido_lola_suplex_3.webp,233135,12540,220595,446x548,446x548,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_corta_prenses_suplex/vestido_manga_corta_prenses_suplex_0.webp,229102,13558,215544,421x561,421x561,80,optimizada
assets/productos/STYLE/vestidos/vestido_manga_corta_prenses_suplex/vestido_manga_corta_prenses_suplex_1.webp,197692,10646,187046,442x567,442x567,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_corta_prenses_suplex/vestido_manga_corta_prenses_suplex_2.webp,256962,15432,241530,393x605,393x605,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_0.webp,184323,9274,175049,425x567,425x567,80,optimizada
assets/productos/STYLE/vestidos/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_1.webp,270485,13314,257171,462x613,462x613,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_2.webp,192532,9030,183502,450x552,450x552,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_3.webp,203088,9756,193332,448x555,448x555,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_4.webp,183089,8100,174989,467x568,467x568,76,optimizada
assets/productos/STYLE/vestidos/vestido_manga_larga_prenses_suplex/vestido_manga_larga_prenses_suplex_5.webp,211703,11304,200399,485x555,485x555,76,optimizada
